is_scraping,car_model_designation_no,classification_no,car_name,car_model_name,youshiki,vin_start,vin_end,model_from,model_to,catalog_name,parts_code
False,16173,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 35120 35320 35650 35670 36780 37990 38720 39101 39101 41601 41602 41800 43210 43250 48150 48510 57300 57611 57711 58260 68001 68002 68003 68004 69100 71711 71711 71711 71711 71721 71741 71811 71811 71811 71811 71811 74100 74400 83401 83402 83410 83440 83501 83502 84511 84521 84526 84531 84536 84541 84546 84570 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84910 84920 85103 85107 85107 85108 85108 85303 86401 86401 86401 86401 87101 87101 87307 87307 87308 87308 95411 95411
False,16173,0606,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002 69100 74400 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107 85107
False,16403,0001,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,13110 13400 14110 14130 14190 14190 14300 14300 17700 17700 18213 33400 34100 36780 36780 36780 36780 37210 37310 37480 37990 39101 39101 39101 39101 39101 41601 41602 43210 44101 44101 44102 44102 45201 45202 46201 46201 46201 46202 46202 46202 46510 46860 48110 48150 48510 55101 55101 55102 55102 55311 57300 68001 68002 68003 68004 69100 71711 71711 71711 71811 71811 71811 71811 74100 74100 74120 74140 74150 74400 83401 83401 83402 83402 83410 83410 83430 83440 83440 83501 83501 83502 83502 83510 83530 83540 83560 84501 84502 84521 84526 84541 84546 84570 84570 84701 84702 84901 84901 85103 85103 85103 85107 85108 85303 86401 86401 87301 87301 87301 87301 95200 95200 95310 95411
False,16403,0001,セダン:K6A,HA25S,HA25S,840001,no_data,201204,no_data,HA25S-2,13110 55101 55102 57300 74100 83401 83402 83410 83440 84910 85103 86401 87301
False,16403,0003,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,84501 84502 84521 84526 84541 84546 84570 84570 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,16403,0004,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,20002 20002
False,16403,0006,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,21000 21000 21000 21000 21000 21000 33910 34100 34100 36780 36780 38880 38880 38880 38880 44101 44101 44102 57611 57711 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84901 84901 85103 85103 85103 85103 85103 85107 85303 86401 86401 87301 87301 87302 87302 87302 87302
False,16403,0006,セダン:K6A,HA25S,HA25S,840001,no_data,201204,no_data,HA25S-2,34101 34101 36780 84920 85303 86401 87301 87302 87380
False,16403,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 34101 37990 39101 39101 43210 43210 43250 44101 44101 44102 44102 71711 71711 71711 71711 71711 71742 71742 71742 71742 71811 71811 71811 71811 71811 83401 83402 83410 83430 83440 83501 83502 83510 83530 83540 83560 84920 85107 85108 85303 85303 86401 87101 87301 87380
False,16403,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 45111 45151 46510 56110
False,16403,0009,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,84501 84502 84521 84526 84541 84546 84570 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84730 84740
False,16403,0010,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002 33910 34101
False,16403,0602,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,34100
False,16403,0604,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002 34100 74400 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 85107
False,16403,0606,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,21000 21000 21000 21000 21000 21000 44101 44102 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107
False,16403,0607,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,46510 56110
False,16403,0611,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,17700
False,16405,0001,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,31400 31400 84901 85107 85108 85303 87301 87301
False,16405,0001,セダン:K6A,HA25S,HA25S,840001,no_data,201204,no_data,HA25S-2,31400
False,16405,0003,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,20002 20002 34100 44101 44101 44102
False,16405,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14300 15100 15100 15110 18213 18213 20002 20002 24710 31100 31100 33400 33400 33400 33910 34101 35120 35120 35320 35320 35650 35670 36780 37210 37430 37480 38720 39101 39101 39101 41601 41602 41800 43210 43420 44101 44101 44102 44102 44111 45110 45150 45201 45202 45810 46201 46202 46510 46860 48110 48150 48150 48510 55101 55102 55311 57300 57611 57711 58600 68001 68002 68003 68004 69100 71711 71711 71811 71811 74100 74120 74140 74150 74150 74400 83410 83440 83510 83540 84501 84502 84511 84521 84526 84541 84546 84570 84572 84701 84702 84703 84910 84910 84920 85103 85103 85103 85103 85107 85108 85303 85303 87101 87301 89101 95200 95200 95200 95310 95411
False,16405,0603,セダン:K6A,HA25S,HA25S,700001,no_data,200909,no_data,HA25S,20002 20002 44101 44102 44102 69100
False,16405,0606,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002 27101 27101 27102 27450 44101 44101 44102 44111 44111 45810 46510 69100
False,16649,0601,2WD,ZC72S,ZC72S,100001,200000,201006,no_data,ZC72S,14190 14190 14250 14300 15100 21000 21000 21000 21000 27101 27102 27450 34100 34100 34100 34100 34100 34100 34100 34100 38720 38720 38720 38720 38880 38880 41601 41601 41602 41602 41810 41810 43402 44101 44102 44105 44106 45111 45151 45810 46500 56110 56110 74100 74100 84510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 89101
False,16649,0601,2WD,ZC72S,ZC72S,200001,no_data,201204,no_data,ZC72S-2,34100 38880 44101 44102 44105 44106 56100 74100 84510 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702
False,16649,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 14110 14140 15100 18213 21000 21000 33400 33910 34100 38720 38720 38720 38880 38880 41601 41602 41810 41810 44101 44102 46500 56100 56100 56100 74100 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 89101
False,16649,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38720 38720 38720 41810 41810 84701 84701 84701 84702 84702 84702
False,16649,0604,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 21000 34100 34100 38720 38720 38720 38880 38880 56100 56100 56100 74100
False,16649,0605,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38720
False,16650,0001,2WD,ZC72S,ZC72S,100001,200000,201006,no_data,ZC72S,13110 13400 14110 14140 14190 14190 14250 14300 18213 18213 31100 31400 31400 31400 33910 33910 34100 34100 34100 34100 35120 35320 35650 35670 36710 36770 36770 38720 38720 38720 38720 39101 39101 41601 41601 41602 41602 41810 41810 43210 43210 43210 43210 43250 43402 43420 44101 44102 45111 45151 45201 45202 46500 48110 48110 48110 48150 55101 55102 55311 56110 56110 57611 57711 69100 71711 71721 71741 71811 74100 83401 83402 83501 83502 83940 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84910 85103 85180 85180 85303 86401 86401 86401 86401 87180 87180 87360 87380 87380 87380 87380 95200 95200
False,16650,0001,2WD,ZC72S,ZC72S,200001,no_data,201204,no_data,ZC72S-2,37990 38720 39101 44101 44102 46500 46500 48110 55311 55401 55402 83980 83980 83980 83980 83980 84510 84570 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 85180 86401 86401 86401 86401 86401 86401 86401 86401 87180 87360 87380 87380 87380 87380 95200
False,16650,0002,2WD,ZC72S,ZC72S,100001,200000,201006,no_data,ZC72S,21000 21000 21000 21000 34100 34100 34100 34100 34100 34100 34100 34100 38880 38880 44101 44102 46500 48110 55311 56100 56100 85303
False,16650,0002,2WD,ZC72S,ZC72S,200001,no_data,201204,no_data,ZC72S-2,34100 38880 44101 44102 48110 56100
False,16650,0003,2WD,ZC72S,ZC72S,100001,200000,201006,no_data,ZC72S,21000 31100 33680 34100 38880 56100
False,16650,0003,2WD,ZC72S,ZC72S,200001,no_data,201204,no_data,ZC72S-2,33680 38880
False,16650,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 14110 17700 31100 31400 34100 36710 36770 36770 36770 36770 37480 37990 38720 38720 38720 39101 39510 41601 41602 41810 41810 43210 43210 43250 44101 44102 46500 48110 48150 48150 55101 55102 56100 56100 56100 57300 58270 58600 71711 71711 71711 71711 71711 71711 71721 71741 71811 71811 71811 71811 71811 71811 74100 84501 84501 84502 84502 84510 84541 84546 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84910 85103 85180 85180 85303 87180 87380 87380 87380 87380 89101 95200 95200 95310
False,16650,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35650 35670 38720 38720 38720 41810 41810 56100 56100 56100 71711 71711 71711 71711 71711 71711 71711 71711 71711 71811 71811 71811 71811 71811 83980 84701 84701 84701 84702 84702 84702 85180 85180 86401 86401 87180 87380 87380
False,16650,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 36770 36770 38880 43210 44101 44101 44102 44102 44111 46500 48110 48110 56100 56100 56100 56100 56100 56100 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71740 71811 71811 71811 84501 84501 84502 84502 84510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85180 85180 85303 85303 85303 86401 86401 86401 87180 87380 87380
False,16650,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 21000 31100 31400 31400 33680 33680 34100 34100 36770 36770 36770 36770 38720 38720 38720 38880 38880 56100 56100 56100 56100 56100 56100 74100 84510 95200 95200 95411
False,16650,0009,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38720
False,16661,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,10000 10000 13110 13400 14110 14140 14190 15100 15119 17700 18213 18213 21000 31100 31400 33400 33910 33920 33920 33920 33930 34100 34100 35100 35120 35300 35320 35603 35604 35650 35670 36420 36770 36780 37400 37430 37990 38720 38860 38880 38880 38880 39510 39511 41601 41602 41800 43252 44101 44102 44111 45910 48110 48150 56110 57300 57600 57700 58100 58270 58270 68001 68002 68501 68701 69100 71711 71711 71711 71711 71711 71741 71811 71811 71811 71811 71811 74100 74100 74101 74120 74450 83410 83420 83420 83440 83450 83450 83940 84503 84504 84510 84531 84536 84570 84580 84701 84702 84704 84710 84720 84730 84740 84910 84910 84920 85180 85180 86401 86401 86401 87105 87180 87360 87380 88180 88360 89101 95200 95310 95311 95410 95411 　 　 　 　 　 　 　
False,16661,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,37320 37990 68701
False,16661,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,10000 10000 21000 31400 33910 33920 33920 33920 35100 35120 35300 35320 37320 38880 38880 38880 56110 68501 95200 　 　
False,16661,0014,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 36730 36770 37400 39510 43200 48110 57600 57700 74100 74120 74450 84701 84702 84910 84910 84920 85180 85180 86401 86401 86401 87105 87105 87105 87105 87105 87105 87180 87380 88180
False,16661,0021,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,10000 13110 13400 14190 31100 33920 34100 36710 36770 37990 38720 38860 43210 58270 71711 71811 74100 84570 84580 84580 84910 84920 87106 87106 87180 87360 87380 88180 88180
False,16661,0024,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14190 15100 31100 33910 33930 34100 34100 35100 35100 35100 35120 35120 35120 35320 35320 35320 35603 35604 35650 35670 36420 36770 37400 37990 37990 39510 39511 39940 39940 45910 46510 48110 48500 55110 55120 56110 56110 56110 57300 57600 57700 58270 58270 71711 71711 71711 71711 71711 71741 71811 71811 71811 74100 74100 84510 84510 84510 84510 84701 84702 84703 84703 84703 84920 85180 85180 85180 85180 87180 87180 87380 88180 95200 95200 95200 95410 95410 95410 95410 95410 95411 　 　 　
False,16662,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 14130 14190 14310 15100 21000 27100 33920 33920 33920 33920 38880 38880 38880 41601 41602 41800 44101 44102 44111 45910 46305 56110 57600 57700 74100 74101 84701 84702 84730 84740 89101 　
False,16662,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 33920 33920 33920 33920 38880 38880 38880 56110
False,16662,0014,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,57600 57700 84701 84702
False,16662,0021,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14130 14190 33920 46510 74100
False,16662,0026,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33920 38880 56110
False,16662,0034,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14190 44102 45910 48500 56110 56110 56110 57600 57700 84701 84702
False,16662,0036,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,56110 56110
False,17051,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 14110 14190 14300 33680 33680 33910 34100 34100 34100 34100 34100 34100 35650 35670 36780 36780 37430 38720 38880 39101 39101 41601 41602 41800 43210 45810 48110 48150 48150 56110 58600 74100 74400 84701 84702 84910 84920 85107 85108 86401 86401 87101 87301 87301 87380 87380 89101
False,17051,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33680 33680 38880 38880 71711 71811
False,17051,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 56110 74400 84701 84701 84702 84702 84910 85107
False,17051,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 38880
False,17052,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 14110 14120 14190 14220 14250 14300 14630 15100 17700 18213 18213 31400 33400 33910 34100 35120 35120 35320 35320 35500 35650 35670 36710 36770 36770 37190 37210 37210 37310 37430 37990 38720 39510 41601 41602 41810 43210 43402 43420 44101 44102 44111 45111 45151 45201 45202 45810 46500 48110 48150 55101 55102 55311 55401 55402 56100 57300 57611 57711 58270 58600 68001 68002 68003 68004 69100 71711 71741 71811 74100 74100 74120 83401 83402 83501 83502 83510 83540 83940 83980 83980 83980 83980 83980 83980 84501 84502 84510 84541 84546 84570 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84703 84730 84740 84910 84910 84920 85103 85180 85303 86401 86401 86401 87180 87360 87360 87380 87380 89101 95200 95310 95411
False,17052,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,17700 21000 34100 38880 44101 44102 48110 56100
False,17052,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 41810 43210 43402 46500 56100 56100 56100 83980 84701 84701 84701 84701 84702 84702 84702 84702 85103 85180 85180 85303 87380 95200
False,17052,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 34100 34100 38880 48110 56100 56100 56100
False,17325,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,10000 15110 21000 33910 33920 33920 33930 34101 35100 35120 35320 35603 35604 35650 35670 36710 36780 38860 38860 38860 38860 38860 38880 38880 38880 56110 84570
False,17325,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,36770 74100 84701 84702 84910 84920 86401 87106 87106 87180 87380 88180 88180
False,17325,0011,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,10000 21000 33930 34100 34100 35100 35100 35100 35120 35120 35120 35320 35320 35320 56110 56110 74100 84531 84536 84703 84703 84703 87380 95200 95200 95200
False,17325,0023,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35510 36770 37400 39510 48110 74100 84920 85180 85180 86401 86401 86401 87180 87380 88180
False,17325,0024,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39970 69100 71711 71711 71711 71711 71711 71741 71811 71811 71811 71811 71811 84701 84702 84703 84704
False,17346,0043,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31400 31400 33910 34100 35120 35320 35650 35670 36780 36780 37310 37990 38720 38880 38880 39101 41601 41602 41800 43210 43250 48150 48510 56110 57300 57611 57711 58300 68001 68002 68003 68004 69100 71711 71711 71711 71711 71711 71711 71741 71811 71811 71811 71811 71811 71811 71811 74100 74100 74400 83401 83402 83501 83502 83510 83540 83900 84501 84502 84511 84521 84526 84541 84546 84570 84575 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84920 84920 84920 85107 85108 86401 86401 87107 87108 87307 87308 89101 95200 95200 95200 95200 95411 　
False,17346,0641,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 48510 56110 74400 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 85107
False,17511,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13110 13400 14110 14120 14190 14300 15100 15100 15110 17700 18213 18213 21000 21000 21000 31100 31400 31400 33400 33400 33680 33680 33680 33910 34100 34100 34100 34100 34100 35120 35320 35650 35650 35670 35670 36250 36780 36780 37430 37480 37990 38720 38720 38880 38880 38880 39101 39101 39101 39101 39101 39101 39101 39101 39101 39101 39510 39510 39970 39970 39970 39970 39970 41601 41601 41602 41602 41800 41800 43210 43210 43250 43250 43250 43401 43401 44101 44101 44102 44102 45110 45111 45150 45151 45201 45202 45810 45810 45810 46201 46202 48110 48110 48150 48150 48150 48150 48510 48510 56110 56110 56110 56110 56110 56110 56110 57300 57611 57711 58300 58600 68001 68001 68002 68501 68501 68701 68701 69100 71711 71711 71711 71711 71711 71711 71711 71741 71741 71741 71742 71742 71742 71742 71742 71742 71742 71811 71811 71811 71811 71811 71811 74100 74100 74100 83401 83402 83501 83502 83940 83940 83950 83980 84501 84502 84503 84504 84510 84510 84510 84510 84521 84570 84570 84575 84580 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84703 84910 84910 84910 84920 84920 84920 85103 85103 85103 85103 85103 85104 85107 85107 85108 85303 86401 86401 87107 87107 87108 87108 87307 87307 87308 87308 89101 95200 95200 95200 95200 95310 95411 95411
False,17511,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35120 35320 36780 36780 36790 43250 43250 43250 84701 84701 84702 84702
False,17511,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 36790 37430 39510 39510 43210 48110 48150 57611 57711 68501 68701 69100 71711 71711 71711 71711 71711 71740 71811 71811 71811 71811 71811 83900 83900 83900 83900 83900 83940 83940 84501 84502 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84910 84910 84910 84920 85104 85107 85108 86401 86401 87107 87108 87307 87308
False,17511,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13110 13900 14111 14120 14190 14250 14300 15100 15100 15110 17700 18213 21000 21000 33910 38880 38880 38880 44102 44102 56110 56110 56110 56110 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 89101
False,17511,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 34100 35120 35320 35650 35650 35670 35670 36250 36780 36780 39510 39510 43210 48110 48150 57300 68501 68701 71711 71711 71711 71711 71711 71711 71811 71811 71811 71811 71811 71811 72110 83900 83900 83900 83940 83940 84510 84510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84920 85180 86401 86401 87180 87360 87380
False,17511,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110 48110 85180
False,17511,0009,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 35120 35320 35501 35502 43210 43210 43252 48110 48110 48510 72110 72110 83940 83940 84701 84702 85108 85180 85180 86401 86401 87180 87180 87380 87380
False,17511,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 21000 21000 27101 27102 38880 38880 38880 39510 39510 44101 44101 44101 44102 44102 44111 45810 45810 48510 48510 55101 55102 56110 56110 56110 56110 56110 56110 56110 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107 85107
False,17511,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,84701 84701 84702 84702
False,17511,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510 39510 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702
False,17511,0605,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 21000 38880 38880 38880 56110 56110 56110 56110 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,17511,0607,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510 39510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107
False,17511,0608,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,85107
False,17511,0609,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48510 84701 84702
False,17528,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 14190 31400 33910
False,17528,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 20002 20002 45110 45150
False,17528,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910
False,17596,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 14190 27102 31400 34100 34100 35603 35604 41601 41602 41700 41700 45110 45110 45150 45150 45201 45202 45910 46510 46510 46510 48150 55311 58800 58800 84701 84701 84701 84701 84702 84702 84702 84702 84920 85105 85180 95200 95400 　 　 　
False,17596,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 35120 35320 37190 37990 45110 45110 45150 45150 46510 46510 46510 56110 58800 58800 71711 71711 71711 71721 83401 83402 83410 83430 83440 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 85180 86401
False,17596,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002 27102 33910 34100 34100 34100 34100
False,17596,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,27102 33910 34101 38720 46510 56110
False,17596,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 35500 45110 45110 45110 45150 45150 45150 46510 56110 58800 58800 71711 71711 71711 71721 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 85180 85180
False,17596,0010,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100
False,17596,0012,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 38720 38720 46510 56110
False,17596,0013,"キャリイ KC,KX",DA16T,DA16T,380001,no_data,201710,no_data,DA16T-3,13400 27102 33910 34102 39101 74430 84920
False,17596,0013,"キャリイ KC,KX",DA16T,DA16T,520001,no_data,201908,no_data,DA16T-4,39101 58800 84511
False,17596,0014,"キャリイ KC,KX",DA16T,DA16T,380001,no_data,201710,no_data,DA16T-3,35500 71721 83401 83402 83410 83440
False,17596,0016,"キャリイ KC,KX",DA16T,DA16T,380001,no_data,201710,no_data,DA16T-3,20002 20002 27102 33910 33910 34102
False,17596,0016,"キャリイ KC,KX",DA16T,DA16T,520001,no_data,201908,no_data,DA16T-4,20002
False,17596,0018,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 34103
False,17596,0019,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,58800 84511 84531 84536 85180
False,17596,0023,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,37990 58800 71711 71711 71711 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702
False,17596,0028,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,58800 84702
False,17596,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38720 38720 38885 45111 45151 45910
False,17596,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,45111 45151
False,17596,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38885 46510 46510 46510
False,17596,0604,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,46510 46510 46510
False,17596,0606,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002 27101 27102
False,17596,0608,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,27102
False,17596,0609,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,46510
